id	Disease	Sample_Type	Protocol	Platform
TCGA-G2-AA3B-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-G2-AA3D-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-G2-AA3F-01A-12R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A3BM-01A-11R-A22V-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A3BM-11A-11R-A22V-13	BLCA	11	MultiMACs	HiSeq
TCGA-GC-A3I6-01A-11R-A20E-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A3OO-01A-11R-A22V-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A3RB-01A-12R-A222-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A3RC-01A-11R-A22V-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A3RD-01A-12R-A22V-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A3WC-01A-31R-A22V-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A3WC-11A-11R-A22V-13	BLCA	11	MultiMACs	HiSeq
TCGA-GC-A3YS-01A-11R-A23I-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A4ZW-01A-11R-A26X-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A6I1-01A-12R-A31R-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A6I3-01A-11R-A31R-13	BLCA	1	MultiMACs	HiSeq
TCGA-GC-A6I3-11A-11R-A31R-13	BLCA	11	MultiMACs	HiSeq
TCGA-GD-A2C5-01A-12R-A17X-13	BLCA	1	MultiMACs	HiSeq
TCGA-GD-A2C5-11A-11R-A17X-13	BLCA	11	MultiMACs	HiSeq
TCGA-GD-A3OP-01A-21R-A222-13	BLCA	1	MultiMACs	HiSeq
TCGA-GD-A3OP-11A-11R-A222-13	BLCA	11	MultiMACs	HiSeq
TCGA-GD-A3OQ-01A-32R-A222-13	BLCA	1	MultiMACs	HiSeq
TCGA-GD-A3OQ-11A-21R-A222-13	BLCA	11	MultiMACs	HiSeq
TCGA-GD-A3OS-01A-12R-A222-13	BLCA	1	MultiMACs	HiSeq
TCGA-GD-A6C6-01A-21R-A31R-13	BLCA	1	MultiMACs	HiSeq
TCGA-GD-A76B-01A-11R-A32J-13	BLCA	1	MultiMACs	HiSeq
TCGA-GU-A42P-01A-11R-A23X-13	BLCA	1	MultiMACs	HiSeq
TCGA-GU-A42Q-01A-11R-A23X-13	BLCA	1	MultiMACs	HiSeq
TCGA-GU-A42R-01A-11R-A23I-13	BLCA	1	MultiMACs	HiSeq
TCGA-GU-A762-01A-11R-A33A-13	BLCA	1	MultiMACs	HiSeq
TCGA-GU-A763-01A-11R-A32J-13	BLCA	1	MultiMACs	HiSeq
TCGA-GU-A764-01A-11R-A358-13	BLCA	1	MultiMACs	HiSeq
TCGA-GU-A766-01A-11R-A32J-13	BLCA	1	MultiMACs	HiSeq
TCGA-GU-A767-01A-11R-A32J-13	BLCA	1	MultiMACs	HiSeq
TCGA-GU-AATO-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-GU-AATP-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-GU-AATQ-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A3JV-01A-11R-A222-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A3JW-01A-11R-A20E-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A3JX-01A-11R-A20E-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A3JZ-01A-11R-A21E-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A3QF-01A-31R-A22V-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A3QG-01A-11R-A222-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A3QH-01A-11R-A222-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A3QI-01A-11R-A222-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A3QK-01B-11R-A23I-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A40E-01A-12R-A23I-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A40G-01A-11R-A23I-13	BLCA	1	MultiMACs	HiSeq
TCGA-GV-A6ZA-01A-12R-A33A-13	BLCA	1	MultiMACs	HiSeq
TCGA-H4-A2HO-01A-11R-A17X-13	BLCA	1	MultiMACs	HiSeq
TCGA-H4-A2HQ-01A-11R-A17X-13	BLCA	1	MultiMACs	HiSeq
TCGA-HQ-A2OE-01A-11R-A205-13	BLCA	1	MultiMACs	HiSeq
TCGA-HQ-A2OF-01A-11R-A26X-13	BLCA	1	MultiMACs	HiSeq
TCGA-HQ-A5ND-01A-11R-A26X-13	BLCA	1	MultiMACs	HiSeq
TCGA-HQ-A5NE-01A-12R-A28I-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A3WS-01A-11R-A22V-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A3WU-01B-11R-A23I-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A3WV-01A-11R-A22V-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A3WV-11A-21R-A22V-13	BLCA	11	MultiMACs	HiSeq
TCGA-K4-A4AB-01B-12R-A28I-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A4AC-01A-21R-A26X-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A54R-01A-11R-A26X-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A54R-11A-11R-A26X-13	BLCA	11	MultiMACs	HiSeq
TCGA-K4-A5RH-01A-11R-A30J-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A5RI-01A-11R-A28I-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A5RI-11A-11R-A28I-13	BLCA	11	MultiMACs	HiSeq
TCGA-K4-A5RJ-01A-11R-A28I-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A6FZ-01A-11R-A31R-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A6MB-01A-11R-A31R-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-A83P-01A-11R-A358-13	BLCA	1	MultiMACs	HiSeq
TCGA-K4-AAQO-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-KQ-A41N-01A-11R-A33A-13	BLCA	1	MultiMACs	HiSeq
TCGA-KQ-A41O-01A-12R-A358-13	BLCA	1	MultiMACs	HiSeq
TCGA-KQ-A41P-01A-12R-A33A-13	BLCA	1	MultiMACs	HiSeq
TCGA-KQ-A41Q-01A-11R-A33A-13	BLCA	1	MultiMACs	HiSeq
TCGA-KQ-A41R-01A-21R-A358-13	BLCA	1	MultiMACs	HiSeq
TCGA-KQ-A41S-01A-12R-A33A-13	BLCA	1	MultiMACs	HiSeq
TCGA-LC-A66R-01A-41R-A30J-13	BLCA	1	MultiMACs	HiSeq
TCGA-LT-A5Z6-01A-11R-A28I-13	BLCA	1	MultiMACs	HiSeq
TCGA-LT-A8JT-01A-11R-A36A-13	BLCA	1	MultiMACs	HiSeq
TCGA-MV-A51V-01A-11R-A26X-13	BLCA	1	MultiMACs	HiSeq
TCGA-PQ-A6FI-01A-11R-A31R-13	BLCA	1	MultiMACs	HiSeq
TCGA-PQ-A6FN-01A-11R-A31R-13	BLCA	1	MultiMACs	HiSeq
TCGA-R3-A69X-01A-22R-A30J-13	BLCA	1	MultiMACs	HiSeq
TCGA-S5-A6DX-01A-11R-A31R-13	BLCA	1	MultiMACs	HiSeq
TCGA-S5-AA26-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-SY-A9G0-01A-12R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-SY-A9G5-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A78K-01A-11R-A33A-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A78L-01A-12R-A33A-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A78M-01A-21R-A358-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A78N-01A-12R-A33A-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A78O-01A-12R-A33A-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A78P-01A-12R-A36A-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A8OB-01A-12R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A8OC-01A-11R-A36A-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A8OD-01A-11R-A36A-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A9PA-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A9PB-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A9PD-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A9PE-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A9PF-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-UY-A9PH-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A8HB-01A-11R-A36A-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A8HC-01A-11R-A36A-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A8HD-01A-11R-A36A-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A8HE-01A-11R-A36A-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A8HF-01A-11R-A36A-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A8HG-01A-11R-A36A-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A8HH-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A8HI-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SG-01A-12R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SH-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SI-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SJ-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SK-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SL-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SM-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SP-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SU-01A-31R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SV-01A-21R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SW-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SX-01A-21R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SY-01A-21R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9SZ-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9T0-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9T2-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9T3-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9T4-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9T5-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9T6-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-A9T8-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAME-01A-12R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAMF-01A-21R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAMG-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAMH-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAMJ-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAML-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAMQ-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAMR-01A-31R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAMT-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAMW-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAMX-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAMY-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAMZ-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAN0-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAN1-01A-31R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAN2-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAN3-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAN4-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAN5-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAN7-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-XF-AAN8-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-YC-A89H-01A-11R-A36A-13	BLCA	1	MultiMACs	HiSeq
TCGA-YC-A8S6-01A-31R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-YC-A9TC-01A-22R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-YF-AA3L-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-YF-AA3M-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9R0-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9R1-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9R2-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9R3-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9R4-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9R5-01A-12R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9R7-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9R9-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9RC-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9RD-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9RE-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9RF-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9RG-01A-21R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9RL-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9RM-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-A9RN-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA4N-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA4R-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA4T-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA4U-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA4V-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA4W-01A-12R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA4X-01A-11R-A38M-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA51-01A-21R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA52-01A-12R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA53-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA54-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA56-01A-31R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA58-01A-12R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA5H-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA5N-01A-11R-A42V-13	BLCA	1	MultiMACs	HiSeq
TCGA-ZF-AA5P-01A-11R-A39B-13	BLCA	1	MultiMACs	HiSeq
TCGA-3C-AAAU-01A-11R-A41G-13	BRCA	1	MultiMACs	HiSeq
TCGA-3C-AALI-01A-11R-A41G-13	BRCA	1	MultiMACs	HiSeq
TCGA-3C-AALJ-01A-31R-A41G-13	BRCA	1	MultiMACs	HiSeq
TCGA-3C-AALK-01A-11R-A41G-13	BRCA	1	MultiMACs	HiSeq
TCGA-4H-AAAK-01A-12R-A41G-13	BRCA	1	MultiMACs	HiSeq
TCGA-5L-AAT0-01A-12R-A41G-13	BRCA	1	MultiMACs	HiSeq
TCGA-5T-A9QA-01A-11R-A41G-13	BRCA	1	MultiMACs	HiSeq
TCGA-A1-A0SB-01A-11R-A143-13	BRCA	1	MultiMACs	HiSeq
TCGA-A1-A0SD-01A-11R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A1-A0SE-01A-11R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A1-A0SF-01A-11R-A143-13	BRCA	1	MultiMACs	HiSeq
TCGA-A1-A0SG-01A-11R-A143-13	BRCA	1	MultiMACs	HiSeq
TCGA-A1-A0SH-01A-11R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A1-A0SI-01A-11R-A143-13	BRCA	1	MultiMACs	HiSeq
TCGA-A1-A0SJ-01A-11R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A1-A0SK-01A-12R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A1-A0SM-01A-11R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A1-A0SN-01A-11R-A143-13	BRCA	1	MultiMACs	HiSeq
TCGA-A1-A0SO-01A-22R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A1-A0SP-01A-11R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A1-A0SQ-01A-21R-A143-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A04N-01A-11R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A04P-01A-31R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A04Q-01A-21R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A04R-01A-41R-A108-13	BRCA	1	MultiMACs	GA
TCGA-A2-A04T-01A-21R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A04U-01A-11R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A04V-01A-21R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A04W-01A-31R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A04X-01A-21R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A04Y-01A-21R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0CK-01A-11R-A22I-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0CL-01A-11R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0CM-01A-31R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0CO-01A-13R-A22I-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0CP-01A-11R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0CQ-01A-21R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0CR-01A-11R-A22I-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0CS-01A-11R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0CT-01A-31R-A057-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0CU-01A-12R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0CV-01A-31R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0CW-01A-21R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0CY-01A-12R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0CZ-01A-11R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0D0-01A-11R-A010-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0D1-01A-11R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0D2-01A-21R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0D3-01A-11R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0D4-01A-11R-A038-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0EM-01A-11R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0EN-01A-13R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0EO-01A-11R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0EP-01A-52R-A22V-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0EQ-01A-11R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0ER-01A-21R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0ES-01A-11R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0ET-01A-31R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0EU-01A-22R-A057-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0EV-01A-11R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0EW-01A-21R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0EX-01A-21R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0EY-01A-11R-A035-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0ST-01A-12R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0SU-01A-11R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0SV-01A-11R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0SW-01A-11R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0SX-01A-12R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0SY-01A-31R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0T0-01A-22R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0T1-01A-21R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0T2-01A-11R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0T3-01A-21R-A114-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A0T4-01A-31R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0T5-01A-21R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0T6-01A-11R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0T7-01A-21R-A085-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0YC-01A-11R-A108-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0YD-01A-11R-A108-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0YF-01A-21R-A108-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0YG-01A-21R-A108-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0YH-01A-11R-A108-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0YI-01A-31R-A10I-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0YK-01A-22R-A108-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0YL-01A-21R-A108-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0YM-01A-11R-A108-13	BRCA	1	MultiMACs	GA
TCGA-A2-A0YT-01A-11R-A108-13	BRCA	1	MultiMACs	GA
TCGA-A2-A1FV-01A-11R-A13P-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A1FW-01A-11R-A13P-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A1FX-01A-11R-A13P-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A1FZ-01A-51R-A14C-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A1G0-01A-11R-A13P-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A1G1-01A-21R-A13P-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A1G4-01A-11R-A13P-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A1G6-01A-11R-A13P-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A259-01A-11R-A16E-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A25A-01A-12R-A16E-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A25B-01A-11R-A168-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A25C-01A-11R-A168-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A25D-01A-12R-A16E-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A25E-01A-11R-A168-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A25F-01A-11R-A168-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A3KC-01A-11R-A214-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A3KD-01A-12R-A214-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A3XS-01A-11R-A22V-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A3XT-01A-11R-A22V-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A3XU-01A-12R-A22V-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A3XV-01A-21R-A23A-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A3XW-01A-11R-A23A-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A3XX-01A-21R-A23A-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A3XY-01A-11R-A23A-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A3XZ-01A-42R-A23A-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A3Y0-01A-11R-A23A-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A4RW-01A-21R-A25Z-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A4RX-01A-11R-A25Z-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A4RY-01A-31R-A25Z-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A4S0-01A-21R-A25Z-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A4S1-01A-21R-A25Z-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A4S2-01A-12R-A25Z-13	BRCA	1	MultiMACs	HiSeq
TCGA-A2-A4S3-01A-21R-A25Z-13	BRCA	1	MultiMACs	HiSeq
TCGA-A7-A0CD-01A-11R-A010-13	BRCA	1	MultiMACs	GA
TCGA-A7-A0CE-01A-11R-A010-13	BRCA	1	MultiMACs	GA
TCGA-A7-A0CE-11A-21R-A090-13	BRCA	11	MultiMACs	GA
TCGA-A7-A0CG-01A-11R-A038-13	BRCA	1	MultiMACs	GA
TCGA-A7-A0CH-01A-21R-A038-13	BRCA	1	MultiMACs	GA
TCGA-A7-A0CJ-01A-21R-A010-13	BRCA	1	MultiMACs	GA
TCGA-A7-A0D9-01A-31R-A057-13	BRCA	1	MultiMACs	GA
